"597171","0","1","2","0","0","764","1071","0","1","1","1","0","0","0","0","0","0","False","False","False","こんにちは！<hex:02100103>今日は、医療館で出されたリキ・ティオの宿題につきあって、<hex:02100103>果樹園の作物について調べてるんです。","強くなるためには、物事をよく知ることも大事だって、<hex:02100103>「闇の戦士」さまたちに教えてもらいましたから。<hex:02100103>アリゼーさんに習ったトレーニングだって、欠かしてません！","0"
"597170","0","1","2","0","0","763","0","766","1","1","1","0","0","0","0","0","0","False","False","False","あっ、「闇の戦士」の<hex:02082BE905FF13E3818AE381ADE38188E381A1E38283E38293FF13E3818AE381ABE38184E381A1E38283E3829303>。<hex:02100103>こっちは大丈夫、みんな元気だよ。","この前、また空が暗くなって、星が降ったでしょ。<hex:02100103>そのときに俺たち、誰かの声を聞いたんだ。<hex:02100103>何を言ってるかはわからなかったけど、女の人の声だった。","「光の戦士」を目指していったら、<hex:02100103>いつか、あの声のこともわかるのかな……わかるといいな。"
"597173","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この先は敵軍の勢力圏です。<hex:02100103>さらに前線を押し上げるためにも、<hex:02100103>各地での戦闘に、ご助力をお願いいたします！","0","0"
"597172","0","1","2","0","0","5665","0","0","1","1","1","0","0","0","0","0","0","False","False","False","祭りが中止になって残念だなぁ。<hex:02100103>しかも、こんなボロボロになるなんて……。","0","0"
"597175","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この先は敵軍の勢力圏です。<hex:02100103>さらに前線を押し上げるためにも、<hex:02100103>各地での戦闘に、ご助力をお願いいたします！","0","0"
"597174","0","1","2","0","0","766","764","0","1","1","1","0","0","0","0","0","0","False","False","False","せっかく、暮らしを支える物資にも余裕が出てきたってのに、<hex:02100103>この平穏な時間を、公と分かち合うことができないだなんて……。","だから、これからは、人々の心を支えられるような品も、<hex:02100103>この工芸館で作っていくようにしようと思うんだ。<hex:02100103>いつも身近に、公を感じられるようなものを、ね。","0"
"597193","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","「光の戦士」の目覚めを促す流星……。<hex:02100103>アマロたちには、影響はないものなのだろうか？<hex:02100103>どう思うかな、ご同輩？","0","0"
"597192","0","1","2","0","0","708","0","0","1","1","1","0","0","0","0","0","0","False","False","False","流星のことなら、もういいんだ。<hex:02100103>もし仮に私が「光の戦士」に目覚めたとしても、<hex:02100103>ここに留まり、みんなのために頑張るよ。","0","0"
"597195","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","暑いですか～、暑いですよね～？<hex:02100103>なんせ「紅蓮祭」のシーズンが到来してるから！<hex:02100103>ぜひとも、開催地のコスタ・デル・ソルへ向かっておくれ！","0","0"
"597194","0","1","2","0","0","950","0","0","1","1","1","0","0","0","0","0","0","False","False","False","祭りが始まったが、楽しむだけではもったいない！<hex:02100103>機に乗じて、どうやって一儲けするか考えなくては……。","0","0"
"597197","0","1","2","0","0","767","0","0","1","1","1","0","0","0","0","0","0","False","False","False","森都での祝祭は私にまかせて、みんな頑張ってきてね～♪","0","0"
"597196","0","1","2","0","0","722","0","0","1","1","1","0","0","0","0","0","0","False","False","False","はぁ～い、こ～んに～ちは～っ♪<hex:02100103>愛の伝道師、リゼットちゃんこと、<hex:02100103>リゼット・ド・ヴァレンティオンでぇ～っす☆","ヴァレンティオンデー、楽しんでますか～？<hex:02100103>みんなの胸の奥に抱えている誰かへの「愛」を、<hex:02100103>この機会に、思い切ってたっぷり伝えちゃお～ぅ☆","0"
"597199","0","1","2","0","0","708","0","0","1","1","1","0","0","0","0","0","0","False","False","False","グリダニアとリムサ・ロミンサでは、<hex:02100103>まだまだ、ヴァレンティオンデーを開催中で～すっ♪<hex:02100103>この機会に、みんなも大切な誰かへ「愛」を届けちゃおうっ☆","0","0"
"597198","0","1","2","0","0","692","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アストリドから、話は聞いたよー。<hex:02100103>用事が終わったら、みんなでここに顔を出してね♪","0","0"
"597185","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","こうして外郭を見上げるだけでなく、<hex:02100103>クリスタルタワーの内部を調査したいという気持ちも、<hex:02100103>正直、あるにはありますよ。","しかし「重大さを知るからこそ触れないでおく」という選択も、<hex:02100103>アラグ文明の遺産を調査する上では、まま必要になるのです。<hex:02100103>光も闇も果てしなく濃い、偉大すぎた文明ですから……。","0"
"597184","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","そこのあんた、知ってるか？<hex:02100103>現在、ゴールドソーサーでは期間限定で、<hex:02100103>MGP1.5倍キャンペーンを実施しているんだぜ！","0","0"
"597187","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","そこのあなた！<hex:02100103>「コンチネンタル・サーカス」主催の、<hex:02100103>楽しい楽しい、仮装パーティに参加しませんか！？","0","0"
"597186","0","1","2","0","0","768","0","0","1","1","1","0","0","0","0","7","0","False","False","False","お手伝いいただける方を、見つけないと……！","本クエストを受注するには、メインクエスト「海都と砂都と」<hex:02100103>「海都と森都と」「森都と砂都と」のいずれかを<hex:02100103>コンプリートしている必要があります。","0"
"597189","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","まったく、なかなか落ち着けない状況が続くね……。<hex:02100103>衛兵団の一員として、気を引き締めておくよ。","0","0"
"597188","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","「コンチネンタル・サーカス」主催の、<hex:02100103>楽しい楽しい仮装パーティの準備中です。<hex:02100103>もう少しだけお待ちを……！","0","0"
"597191","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","リゼットさんと結ばれた僕にとっては、<hex:02100103>アストリドもまた、大切な身内のひとりだからね。<hex:02100103>悩めるあの子に笑顔が戻って、本当に安心したよ。","0","0"
"597190","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","「小児病棟」に行かれますか？","0","0"
"597209","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","元気になったら、エリーヌさんたちと会うために、<hex:02100103>グリダニアへ行きたいと子供たちが言っていました。<hex:02100103>彼女たちとの出会いが、よい刺激になったようですね。","0","0"
"597208","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","先立って準備の始まったプリンセスデーですが、<hex:02100103>三歌姫の公演をもって、いよいよ本格始動となります。<hex:02100103>今回も多くの「姫」の願いを、叶えていきたいものですな。","0","0"
"597211","0","1","2","0","0","737","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この村はいったいどうなってしまうんだろうなぁ……。<hex:02100103>この状況を解決するためにはやはり……金が必要だな……。","0","0"
"597210","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","お手伝いしていただいて、ありがとうございました。<hex:02100103>私はもうしばらくここに残るつもりですので、<hex:02100103>執事王様へよろしくお伝えください。","0","0"
"597213","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","心配をかけてすみませんでした……<hex:02100103>しばらくここで、休んでいます……。","0","0"
"597212","0","1","2","0","0","1041","0","0","1","1","1","0","0","0","0","0","0","False","False","False","しばらくは村の様子を見守ることにしよう。<hex:02100103>アノッグも戻ってこないし、コノッグの様子も心配だ……。","0","0"
"597215","0","1","2","0","0","5665","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なにやらコノッグが揉め事を起こしたと聞いたよ。<hex:02100103>今回の件もきっと、コノッグの心の弱さが招いた問題だろうな。","0","0"
"597214","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","このところ、アノッグの様子が見えないな。<hex:02100103>やっぱり、なにか後ろめたいことがあって、<hex:02100103>村から逃げ出したのではないか……？","0","0"
"597201","0","1","2","0","0","764","4301","0","1","1","1","0","0","0","0","0","0","False","False","False","今回は本当に、大切なことをたくさん学べたように思います！<hex:02100103>夢の実現を焦って、現状にもどかしさを感じていたのは、<hex:02100103>エリーヌさんも私も、きっと同じだったんでしょうね。","よーし……。<hex:02100103>アストちゃん、もっとも～っと、がんばっちゃうぞっ☆<hex:02100103>引き続き、ヴァレンティオンデーを楽しんでいってねっ♪","0"
"597200","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","はぁ……。<hex:02100103>私はいつまで「新人」愛の伝道師なのでしょう……。","0","0"
"597203","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","燃え上がるような愛の季節が、まさに到来中だ！<hex:02100103>愛の悩みがあるなら、熱血伝道師として相談にのるぜ？","0","0"
"597202","0","1","2","0","0","1023","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ラブのお届け物は、三歌姫さんの分で終わったクポ！<hex:02100103>しばらくはここで、アストリドたちと一緒に、<hex:02100103>愛の伝道師についてお勉強クポ～！","0","0"
"597205","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","現在「ヴァレンティオンデー」が開催中ではございますが、<hex:02100103>ウルダハでは「プリンセスデー」に向けた準備を、<hex:02100103>先行して進めております！","すべての淑女が「姫」としてもてはやされ、<hex:02100103>すべての紳士が「執事」として姫の願いを叶えるお祭り。<hex:02100103>開催の折には、ぜひともご参加くだされ！","0"
"597204","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","現在、ヴァレンティオンデーを開催しております。<hex:02100103>愛があふれ華やぐこの季節を、心ゆくまでお楽しみください。","0","0"
"597207","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","三歌姫もまた、大きな夢を追いかけていますからな。<hex:02100103>夢を語る若人の姿は、とても眩しいものです。","0","0"
"597206","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","小さな冒険者さんの姿は、なんとも微笑ましいですな。","0","0"
"597225","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ただいま準備中でござる。<hex:02100103>開店まで、いましばらくお待ちくだされ！","0","0"
"597224","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","これは冒険者殿。<hex:02100103>此度の「荒神楽」では、まことに世話になった。<hex:02100103>あらためて、御礼申し上げる。","とはいえ「降神祭」はまだまだ続く。<hex:02100103>期間中はできる限り演目を執り行うつもりゆえ、<hex:02100103>よければまたぜひ、力をお貸しくだされ。","0"
"597227","0","1","2","0","0","4219","4218","0","1","1","1","0","0","0","0","0","0","False","False","False","おそらく、第VII軍団の主力は、<hex:02100103>属州総督府が置かれた、ウェルリトの都にいるはずだ。<hex:02100103>だが、そこにアルフォンスがいるとは限らない。","アリーによれば、まだウェポンは残っているそうだ。<hex:02100103>となれば、まだ捜索の手を緩めるわけにはいかん。","0"
"597226","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アリーのことは、私にお任せを……。<hex:02100103>ガイウス様を信頼していないわけではないのだが、<hex:02100103>年頃の少女のケアとなれば、同性の私の方がよかろう。","0","0"
"597229","0","1","2","0","0","764","4219","0","1","1","1","0","0","0","0","0","0","False","False","False","アヴィリナさんのひたむきな姿勢に心を打たれたのか、<hex:02100103>シド会長は、彼女が格納庫へ出入りすることを認めたようです。","彼女の魔導技術者としての手腕はすごいですよ。<hex:02100103>アヴィリナさんの知識があれば、<hex:02100103>Gウォリアーは生まれ変わるかもしれない……。","0"
"597228","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ウェポン……戦いのたびに操縦者の命を吸うとは、<hex:02100103>なんという非道な兵器なのだ……。","0","0"
"597231","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","「ウェポン」に関する情報が入り次第、またお伝えいたしますので、<hex:02100103>今しばらくお待ちください。","0","0"
"597230","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アヴィリナさんから、慰霊碑を造りたいと相談を受けましてね。<hex:02100103>我々アラミゴ解放軍が協力することになったわけです。","0","0"
"597217","0","1","2","0","0","1041","0","0","1","1","1","0","0","0","0","0","0","False","False","False","村の立て直しについてはやはり、<hex:02100103>この崩壊の原因を招いた者がおこなうべきだろうな。<hex:02100103>当然それは、私ではないが……。","0","0"
"597216","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","結局アノッグやコノッグは何をしているんだ……？<hex:02100103>僕が彼らの立場だったら、<hex:02100103>率先して村の立て直しに貢献するのだがな。","0","0"
"597219","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","三歌姫のみなさんが、<hex:02100103>ヴァレンティオンデーの衣装で公演をされたと伺いました。<hex:02100103>ふたつのお祭りが交流を持つというのも、新鮮でいいですね！","0","0"
"597218","0","1","2","0","0","699","0","0","1","1","1","0","0","0","0","0","0","False","False","False","もう二度と……<hex:02100103>この村が、昔の平和な日々を取り戻すことは、<hex:02100103>ないのかもしれない……。","0","0"
"597221","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","7","0","False","False","False","ううむ……。<hex:02100103>どこかに、腕の良い冒険者はいないものか……。","クエスト「守護天節と怪しい道化師」を受注するには、<hex:02100103>クエスト「サスタシャに挑む者」を、<hex:02100103>コンプリートしている必要があります。","0"
"597220","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","体調のいい子と一緒に、お出かけすることにしたのです。<hex:02100103>少しでも、病と闘う励みになればと思いまして……。<hex:02100103>いつか、みんなで行けるようになるといいですね。","0","0"
"597223","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","新たな季節の到来、謹んでお慶び申しあげる。<hex:02100103>儂は東方より参じた「寅奉行（とらぶぎょう）」と申す者でな。","エオルゼアの方々ともに「降神祭」を祝うべく、<hex:02100103>特別な催し物を準備しておるのでござる。<hex:02100103>ぜひ、楽しみにしていてくだされ。","0"
"597222","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","引き続き、赤っ鼻の男たちは、泳がせつつ監視しておきます。<hex:02100103>すべての人々の救出が確認された後、<hex:02100103>私が責任を持って逮捕、報いを受けさせましょう！","0","0"
"597241","0","1","2","0","0","950","0","0","1","1","1","0","0","0","0","0","0","False","False","False","子供が元気なのは、とってもいいことなのですが……！<hex:02100103>ほらここ、色々な機材とかあるじゃないですか。<hex:02100103>見ていると、ハラハラしちゃいますよ……っ。","0","0"
"597240","0","1","2","0","0","763","0","764","1","1","1","0","0","0","0","0","0","False","False","False","ロウェナ商会の大口発注で目が回りそうだが、<hex:02100103>もし「スカイスチールツール」の改良作業や、<hex:02100103>部品が必要だったら、すぐに対応するから言ってくれよ！","ただ、最後の改良で使う部品だけは、<hex:02100103>スカイスチール機工房分館の「豪腕くん」で作ってくれ。<hex:02100103>確か、ジョエリのやつが詳しいことを知っているはずだぜ。","釣り餌は、俺でも豪腕くんでも扱っているんだ。<hex:02100103>向こうにも、在庫を置いているからな。<hex:02100103>必要なときは声かけてくれよ。"
"597243","0","1","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ザザ……案内ガイダンスを、開始します。<hex:02100103>部品がご入用の場合、材料は利用者様の自己負担です。<hex:02100103>必要量をご準備のうえ、希望する部品をお申しつけください。","なお、多くの部品の製作に対応しておりますが、<hex:02100103>ご用意できない製品もありますこと、ご留意ください。<hex:02100103>一覧にない部品をお求めの方は、別窓口の利用を推奨します。","それでは、<hex:02100103>快適な製作活動をお楽しみください。<hex:02100103>アラグ帝国万歳！　ザンデ皇帝陛下に栄光あれ！"
"597242","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この子の大きな腕、かっこいいですよね……。<hex:02100103>それで、「豪腕くん」という名前をつけたんですよ。<hex:02100103>ただ……アラグ帝国万歳と言うのは、大丈夫なのでしょうか。","0","0"
"597245","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この島のエーテルが濃密なおかげで、オーガーが起動するが……<hex:02100103>こうも気候が変わっちまうんじゃ、ここで生活するのは難しいな。","0","0"
"597244","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","エデンはもう覚醒状態にはないとのことでしたので、<hex:02100103>エデンコアへの簡易エーテライトは、撤去させていただきました。<hex:02100103>ホバー船に乗って、「無の大地」に行かれますか？","0","0"
"597247","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","エーテルの変容による気候変動は、<hex:02100103>植生にも大きな変化を与えています。<hex:02100103>こんな環境にも適応できる生態系は、まだまだ謎が多いんです！","0","0"
"597246","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この間まで暑かったってのに、なんて寒さなんだろうね！<hex:02100103>まったく、凍えちまうよ！","0","0"
"597233","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","冒険者さんのおかげで、無事に星芒祭が開催できました。<hex:02100103>それに、イゼーヌちゃんもあんなに笑顔になって……。<hex:02100103>本当にありがとうございます！","0","0"
"597232","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","星芒祭が開催できるようになるまで、あと少しなんです。<hex:02100103>冒険者さんも、お手伝いお願いいたします！","0","0"
"597235","0","1","2","0","0","950","0","0","1","1","1","0","0","0","0","0","0","False","False","False","お父さん、お薬飲んだらすぐに元気になるかな？<hex:02100103>お母さんもいっしょに星芒祭に来てもらって、<hex:02100103>私がお手伝いしたところ、たくさん見てもらいたいなー！","0","0"
"597234","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なんとか開催できたけど、文字通り、これからが本番だね。<hex:02100103>子どもたちが笑顔のままでいられるように、<hex:02100103>最後まで気は抜けないぞ。","0","0"
"597237","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","完成した「スカイスチールツール」のお披露目に、<hex:02100103>時間をもらえるようだったら、<hex:02100103>エメニーとジョエリにも、声をかけてもらえるかな。","0","0"
"597236","0","1","2","0","0","764","0","0","1","1","1","6229","0","0","0","0","0","False","False","False","いよいよ最後の改良だというのに、<hex:02100103>慌ただしくなってしまって、申し訳ない。<hex:02100103>もう少しだけ、君の力を貸してもらえると嬉しいよ。","0","0"
"597239","0","1","2","0","0","775","0","0","1","1","1","6215","0","0","0","0","0","False","False","False","すっかり忙しくなってしまったけれど……<hex:02100103>改良作業をやりたくなったら、遠慮せず声をかけて。<hex:02100103>ふふ、大丈夫よ……作業をする時間は、ちゃんと確保するわ。","0","0"
"597238","0","1","2","0","0","5665","0","0","1","1","1","6229","0","0","0","0","0","False","False","False","「スカイスチールツール」の完成形を見ることができて、<hex:02100103>とても嬉しい反面、少しだけ寂しくもあってね……。<hex:02100103>なんだか、不思議な心地だよ。","0","0"
"597257","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","賞金稼ぎの先達として、<hex:02100103>ウヌクアルハイに教えてやらねばなるまいな……<hex:02100103>健全な酒の呑み方というやつを……！！","0","0"
"597256","0","1","2","0","0","712","0","0","1","1","1","0","0","0","0","0","0","False","False","False","いやあ、呑んだ呑んだ！<hex:02100103>酔っ払ったのは、いつぶりじゃったか……。<hex:02100103>さてと、さっそく迎え酒を呑まねばならんの！","0","0"
"597259","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","どうしてだろう……<hex:02100103>ウヌクアルハイと一緒にいると、思い出すんです。<hex:02100103>彼と修行していた日々のことを……。","0","0"
"597258","0","1","2","0","0","4229","0","0","1","1","1","0","0","0","0","0","0","False","False","False","もう、おごりだからって、調子に乗りすぎです。<hex:02100103>あれほど、ほどほどにって釘を刺しておいたのに……。","0","0"
"597261","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なに、トリプルトライアドだって？<hex:02100103>カードの勝負なら、俺も負けないぜ。<hex:02100103>マスク・ザ・ブルーを打ち負かしてやる！","0","0"
"597260","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","リーク坊ちゃんなら、クリスタリウムに向かったわよ。<hex:02100103>おそらく、賞金稼ぎの仲間たちに会いに行ったんだと思うわ。<hex:02100103>ついこの間まで、独りぼっちだったのにねぇ……。","0","0"
"597263","0","1","2","0","0","1071","0","0","1","1","1","0","0","0","0","0","0","False","False","False","さすがは、マスク・ザ・ブルー、<hex:02100103>トリプルトライアドも強いんだな。<hex:02100103>勝負できて光栄だったよ、どうもありがとう！","0","0"
"597262","0","1","2","0","0","708","0","0","1","1","1","0","0","0","0","0","0","False","False","False","やった、マスク・ザ・ブルーに勝ったぞ！<hex:02100103>あんたとカード勝負できるなんて、<hex:02100103>夢のような時間だったよ、本当にありがとな！","0","0"
"597249","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","英雄の<hex:020819E905FF0AE5A789E38195E38293FF0AE58584E38195E3829303>！<hex:02100103>よかったら他国の花火を教えておくれよ！<hex:02100103>エオルゼア中を驚かせるような花火を作るには、研究も必要さ！","0","0"
"597248","0","1","0","0","0","0","0","0","1","1","1","607","0","0","0","0","0","False","False","False","ふっふっふ！<hex:02100103>ここが私の新しい仕事場だな！","0","0"
"597251","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","あなたにも、<hex:02100103>ニメーヤリリーを手向けたいお方はいらっしゃいますか？<hex:02100103>それならば、あなたの分も丹精込めて育てましょう。","0","0"
"597250","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","おや、あなたは英雄様ではありませんか？<hex:02100103>このあたりは閑静で落ち着くでしょう。","0","0"
"597253","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なぜあの少年に力を貸そうとしたかって？","オレは、好きなんだよ。<hex:02100103>誰かのために戦おうとする奴がな。","0"
"597252","0","1","0","0","0","733","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ウッ……やはり、酒は受けつけんな……。","0","0"
"597255","0","1","2","0","0","933","0","0","1","1","1","0","0","0","0","0","0","False","False","False","オルヴァラには事情を話して、<hex:02100103>しばらくはクリスタリウムで活動することにしたんだ。","ウヌクアルハイのこともそうだが、<hex:02100103>他の賞金稼ぎたちのことも、もっとよく知りたいしな。","0"
"597254","0","1","2","0","0","707","0","0","1","1","1","0","0","0","0","0","0","False","False","False","うそだろ……<hex:02100103>あいつらに奢ったぶんの支払いで、<hex:02100103>ここ数日の稼ぎが、全部吹っ飛んだぞ……！？","0","0"
"597273","0","1","2","0","0","4219","757","0","1","1","1","0","6229","0","0","0","0","False","False","False","年長組の三人は、近頃ずいぶん立派になったな。<hex:02100103>自立をしてここから出ていくのも、遠い話じゃなさそうだ。","子どもたちが巣立っていくのを見るのは、<hex:02100103>いつだって嬉しくって、ちょっとばかし寂しいよ。","0"
"597272","0","1","2","0","0","766","933","0","1","1","1","0","0","0","0","0","0","False","False","False","ラスクインお兄ちゃんがね、<hex:02100103>「いろんな家族の形があっていい」って言ってたのよ。<hex:02100103>孤児院の子たちはみんな、本当の家族はもういないからこそね。","私は、どこかのうちの養子になるより、<hex:02100103>一緒に育った仲間と家族として暮らしたいわ。","0"
"597275","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","……俺たちも、子離れしなきゃな。","0","0"
"597274","0","1","2","0","0","763","0","764","1","1","1","0","0","0","0","0","0","False","False","False","ん？　「ロランベリー・フィールド」の由来を聞きたいのか？<hex:02100103>その昔、クルザス中央低地に農業を営む夫婦がいたそうだ。<hex:02100103>彼らは懸命に働き、見事なロランベリー畑を開墾したらしい。","しかし、彼らには畑を受け継ぐべき子どもがいなかった……。<hex:02100103>そこでふたりは、恵まれない子どもたちのためにと、<hex:02100103>老いた後、畑を正教に寄付した。","それがこの孤児院の由来さ。"
"597277","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","こういう時は、ただ静かにしているのが得策だ。<hex:02100103>下手に行動して墓穴を掘るようなまねはしたくないからね。","0","0"
"597276","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","もうだめだ……何もかも……。<hex:02100103>努力したって無駄さ……もうお終いだ……。","0","0"
"597279","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この村の人々は混乱している。<hex:02100103>こんなときにこそ、積極的に行動しなければ。<hex:02100103>早く誰かに責任を取らせないと……。","0","0"
"597278","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","まったく……<hex:02100103>いつになったらこの混沌とした状況から抜け出せるんだ。<hex:02100103>私は悪くないというのに……。","0","0"
"597265","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なるほど、トリプルトライアドですか。<hex:02100103>「無の大地」の調査にも、息抜きは必要かもしれませんね。<hex:02100103>ためしに遊んでみましょうか！","0","0"
"597264","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","引き分けか……。<hex:02100103>でも、あんたと勝負できてうれしかったよ。<hex:02100103>よければ、また対戦してくれよな！","0","0"
"597267","0","1","2","0","0","704","0","0","1","1","1","0","0","0","0","0","0","False","False","False","くっ……次こそは私が勝利を！<hex:02100103>い、いえ、こんなにハマってしまうと、<hex:02100103>調査任務に支障が出てしまうかも……。","0","0"
"597266","0","1","2","0","0","708","0","0","1","1","1","0","0","0","0","0","0","False","False","False","私の勝ちですね！<hex:02100103>これは、クセになってしまうかもしれません。<hex:02100103>調査員の娯楽品として、採用を前向きに検討してみます！","0","0"
"597269","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","以前ここにいたお客さんは、前を向いて、<hex:02100103>亡くなったご家族の思い出を巡る旅に出られました。","戦争が終結した昨今の皇都は、<hex:02100103>全体的に前向きな気風が感じられますね。","0"
"597268","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","今回は決着がつきませんでしたが、<hex:02100103>どうやら奥深いゲームみたいですね。<hex:02100103>飽きずに遊べて、調査のお供に最適かもしれません。","0","0"
"597271","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","フェザーフォール商業区に、商人たちがいるだろ？<hex:02100103>その人たちに、それぞれの国の雰囲気を聞いたりしてるんだ。<hex:02100103>イシュガルドの品を売るなら、<hex:02081FE905FF0DE5A789E381A1E38283E38293FF0DE58584E381A1E38283E3829303>はどの国がおすすめ？","0","0"
"597270","0","1","2","0","0","763","0","0","1","1","1","605","0","0","0","0","0","False","False","False","僕たち、いつか、<hex:02100103>お金を貯めて蒼天街に家を買いたいな。<hex:02100103>そこで三人で暮らすんだ！　<hex:020825E905FF10E3818AE5A789E381A1E38283E38293FF10E3818AE58584E381A1E38283E3829303>も遊びにきてね！","0","0"
"597289","0","1","2","0","0","763","708","0","1","1","1","0","0","0","0","0","0","False","False","False","<hex:022C0DFF07022903EB0203FF02200203>君！<hex:02100103>青魔道士として新たな可能性に挑戦しているか？<hex:02100103>世界は広い、まだまだ未知の領域が君を待っている。","さあ、どこまでもゆくのだ、<hex:02100103>我らが二代目マスク・ザ・ブルーよ……！！","0"
"597288","0","1","2","0","0","738","0","0","1","1","1","0","0","0","0","0","0","False","False","False","お待ちしていましたよ、<hex:022C0DFF07022903EB0203FF02200203>さん!","0","0"
"597291","0","1","2","0","0","730","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アイスシャードの調達を依頼され、みんな張り切ってます。<hex:02100103>でも、準備運動はもう十分だと思うんですけどね……。","0","0"
